rms,centroid,bandwidth,zcr,flatness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
0.25526172,352.38963337100904,753.1076186821346,0.007558794163945896,2.6468256e-06,-332.82095,207.31134,88.011795,29.292984,13.273215,10.941406,12.221496,9.884487,7.164022,5.2781653,4.489611,3.7580225,0.9982844,crunch
0.244434,448.5954226689849,1058.5476110570598,0.008055512085901387,1.5913482e-05,-362.10727,170.08424,75.81752,27.405588,13.677399,11.632251,11.668073,8.174468,4.098076,2.6279025,2.691078,2.6433523,1.1746348,crunch
0.23509824,583.412061403349,1093.9769923934714,0.010905726674641148,3.132285e-05,-287.58365,220.03871,51.12678,15.228313,15.05984,15.369323,12.603931,8.145927,7.018788,6.1188345,5.0621786,4.106209,3.3101027,crunch
0.19997348,699.3831037862047,1086.9109906499552,0.018740140474759616,2.5875132e-05,-371.9765,172.29836,74.32277,41.919308,16.133034,7.8631744,6.214271,6.0144114,6.3035583,4.67587,3.7969942,0.9710315,-2.626232,crunch
0.112658545,2184.945529306734,3026.1435967102784,0.03568513278188942,0.0015519096,-251.09126,143.9404,2.734919,32.657715,-1.7304782,30.696247,6.729105,7.966264,5.1832514,7.1258206,3.9798288,-1.3440534,-9.644951,crunch
0.1901905,292.84253486332636,771.7482767156541,0.008035938642178362,1.0297807e-06,-392.8241,191.13884,108.70999,51.053894,24.063725,13.829333,10.872556,7.9799004,5.61204,4.828131,3.802463,1.809721,-0.59075356,crunch
0.04727792,2360.877927816133,2039.199952210834,0.07040262353650138,0.0001906946,-376.11993,114.9768,-56.178257,23.102322,50.46344,-7.8624177,-6.727138,9.828649,2.4709427,3.0331566,2.4075828,-4.1463757,1.3025316,crunch
0.11780524,716.7322848551341,1553.770842814151,0.011062431811097256,0.00031221128,-387.58835,113.2968,42.21251,24.331972,27.29097,30.849688,20.718414,14.477881,9.2562895,9.5726795,7.044367,7.8269196,8.08566,crunch
0.067382485,1346.9024314953401,2453.1912860544917,0.0146635351857089,0.09409492,-439.0625,107.31133,41.992542,17.982862,15.618261,15.245374,8.982239,5.850554,3.1535556,0.37586415,0.6118128,0.9995868,-1.0932705,crunch
0.013899725,821.2262329272953,1885.8369235245068,0.018412928427419355,7.842071e-05,-568.1644,132.4694,54.019337,42.29634,45.201912,14.842444,-10.098504,-7.655434,-1.3816214,-1.5444365,-1.8898853,-3.6906524,-8.339932,crunch
0.037519105,1348.0246213624364,1372.8437776467179,0.039236097479585424,0.25655085,-500.67877,90.27518,-30.575428,1.1935571,41.800724,9.438416,-4.0925055,9.189923,6.1618843,2.5763736,2.0028737,-1.7715918,2.8703556,crunch
0.32645378,882.8851802291866,1253.9447517969813,0.015383393706747404,1.857885e-06,-283.33878,154.47394,-33.55991,22.010069,66.52615,17.554073,10.513817,8.792118,-9.516561,1.0095882,-1.8690367,-15.59708,-1.0684747,crunch
0.030453779,1286.3826239906298,1570.5006063746362,0.04017068614130435,0.00035286415,-434.60898,206.76866,-22.143316,7.8699203,23.715767,-12.282884,-5.1186304,6.419909,-1.5392987,-8.396084,-10.601732,-7.764739,-0.5507608,crunch
0.08689487,2222.5172200801835,3021.121739193611,0.04168653553809087,0.00044378501,-193.57281,164.8273,-18.163092,23.755869,-6.8711004,17.151972,-15.651445,3.3602483,-15.507884,-3.7537732,-9.877959,2.1031163,-8.993973,crunch
0.13551019,661.5303782551997,514.2908740013222,0.025372804516423358,1.1144266e-06,-514.4122,123.231125,41.044025,-9.634891,-28.925217,-35.5467,-39.026436,-34.23505,-22.92519,-16.722538,-19.327728,-22.9938,-22.062695,crunch
0.21306922,167.42267613388782,389.12565170139106,0.004605841228606357,1.2794566e-06,-435.1506,147.07063,98.18584,52.300205,26.667511,22.928968,25.438852,23.843382,16.40495,9.012403,6.332327,7.1250954,7.3070393,crunch
0.19108649,1135.3267210450872,659.280078541043,0.0405318070155393,3.7010443e-07,-496.64728,78.00463,-18.395948,-37.76804,-36.719757,-38.852047,-35.204216,-34.730656,-36.049335,-17.546625,18.762806,47.4646,60.65435,crunch
0.19970961,295.68128219215095,482.3083070575142,0.008130490991992883,2.2636348e-06,-443.26816,135.06311,67.30925,21.340818,8.21056,13.407741,16.066513,14.1181135,10.205053,6.118272,0.3035059,-6.7349634,-11.544798,crunch
0.32420373,80.31275382076456,323.57801150659674,0.0020190665192926045,3.425765e-07,-447.96158,111.32941,89.13481,63.271893,40.351254,26.257025,19.70118,18.081522,17.805359,16.949059,15.652781,14.400604,13.556194,crunch
0.23366864,133.58073230468818,367.828678997433,0.0038414779974489796,7.101996e-07,-450.40457,139.42451,99.89728,58.768017,30.982872,21.559042,22.01423,23.440418,20.812456,15.320953,10.666242,8.606497,8.197015,crunch
0.20970197,1066.3724246756199,613.0488770615958,0.04187110162550403,1.1453981e-06,-455.15182,89.53293,-16.702307,-46.370644,-37.67394,-30.780798,-22.433865,-14.460162,-22.689257,-38.016945,-35.50324,-13.488692,13.485475,crunch
0.22882298,286.8118873852124,468.9764207944342,0.0072319878472222225,3.764105e-06,-410.23776,154.76466,79.2258,24.703722,4.894783,7.5201416,9.027178,8.969098,10.137346,12.356118,11.115462,4.4896727,-2.382973,crunch
0.47610754,69.98132753025317,288.5632307309771,0.001709847062720848,3.3276993e-07,-419.00378,106.46353,85.466576,61.373234,40.053757,26.769686,20.080048,17.96051,17.206207,16.11349,14.54595,12.7064495,11.459624,crunch
0.24562263,479.9895583239754,496.3527788495688,0.013435947056574924,3.7061593e-06,-435.56915,146.48682,52.005745,-0.07954206,-7.533665,0.835778,1.735038,-6.495541,-17.319237,-22.286913,-19.439405,-14.972525,-16.236494,crunch
0.32086125,110.0194514767633,331.30674484922025,0.0030628551136363635,9.518257e-07,-416.86365,123.03917,96.00838,64.83958,38.101482,22.671383,16.905582,17.150658,18.6815,18.715302,16.945242,14.255866,11.921716,crunch
0.1578762,893.8515495430563,560.161129398767,0.03463416466346154,1.2038902e-06,-485.41202,77.636024,-1.1454147,-32.71118,-32.244297,-27.979084,-21.685095,-10.19138,-5.5474753,-14.058224,-24.636284,-27.682514,-27.928827,crunch
0.2381975,193.75789177166132,384.63351658155864,0.0058935546875,1.4525807e-06,-428.32602,140.81244,88.765076,45.4977,26.915606,26.536003,26.044283,19.9177,12.021649,7.661093,6.706286,5.150063,1.5703652,crunch
0.27497298,1241.5671961985527,658.0921162624044,0.0424584740990991,2.6252104e-07,-474.58902,50.687347,-30.24486,-43.51123,-37.137745,-28.834087,-21.56444,-12.800623,13.721492,48.605995,58.60612,30.733706,-18.880898,crunch
0.21652293,342.0463024536976,458.12624791809213,0.010677083333333334,3.238015e-06,-457.8499,125.92065,65.02948,24.839262,12.8895,15.7433605,15.639403,7.7871513,-3.8186204,-12.327343,-15.349779,-14.499514,-13.600741,crunch
0.29146457,91.8039339422952,326.6688792996361,0.002575278454184704,5.36272e-07,-442.14114,112.66662,90.449265,64.45675,41.31728,26.843508,19.934065,18.171747,17.918806,17.40218,16.653854,15.728489,14.786638,crunch
0.12735993,554.9452593117327,510.1259343524214,0.02190598585825748,1.5868087e-06,-519.6416,132.7441,60.593433,11.837175,-7.3333545,-15.449475,-26.475698,-35.215553,-34.174145,-24.836575,-16.964115,-17.152592,-20.757662,crunch
0.080163,1381.0473792125936,1706.657614943216,0.02731143727022059,0.013869507,-400.6991,131.67357,-11.28418,-3.2667558,21.948671,6.3204083,-10.002094,-6.205728,-12.437615,-16.541128,-17.932917,-18.629326,-19.703642,crunch
0.13016097,646.8334307150799,817.6607195310582,0.02193179416737109,2.0022408e-06,-344.04532,230.89136,40.1364,-0.94768167,12.45997,4.907482,-7.906899,-7.953372,-5.8118725,-7.273439,-13.810484,-17.462202,-7.216825,crunch
0.035525605,966.6599842374038,790.37172309018,0.04088292961194391,1.5472294e-06,-410.3978,177.54521,25.816666,-53.33698,-40.95036,-16.85382,-23.266226,-33.632473,-23.032415,-6.1856513,-5.883675,-17.89843,-21.815449,crunch
0.11879979,552.7831932121227,1395.0626643953294,0.006241615372474747,0.00015940903,-454.9976,86.17513,63.655994,48.990128,40.32215,29.565977,19.989004,17.031918,17.362572,15.48706,11.746829,8.759571,6.130816,crunch
0.30028757,1133.9959297260248,2015.4496290103118,0.02065588909646739,0.106756724,-250.34047,147.67563,21.947687,18.566305,10.364139,10.329035,9.591893,8.561155,5.8935556,2.3522232,-2.7104397,-6.962005,-7.284621,crunch
0.044621143,1923.4917821103563,2419.186981304185,0.05818965517241379,0.019732162,-352.37503,125.42452,-3.792717,5.6327853,8.320596,14.699223,5.2083015,-1.0264572,-9.362498,-6.3946366,-2.497677,3.2035573,-2.923651,crunch
0.18274884,996.0947802053417,1074.7643309991222,0.02257484926702396,1.2891144e-05,-269.8783,228.88684,-36.63439,3.8959413,41.583504,3.587363,6.1633773,11.519261,4.499148,7.913629,1.9139664,-14.350274,-21.000095,high_gain
0.2773854,1404.3681141005252,1416.171747124224,0.04054450988769531,1.5343989e-05,-186.31955,217.07787,-58.880466,45.275826,44.05133,-10.698642,10.380165,3.1827307,-11.695439,-12.332001,-12.1635685,-15.562389,-9.204722,high_gain
0.27550232,960.2753328251238,1105.9939366879503,0.015103800912921348,9.217044e-05,-263.8781,195.0164,-51.62816,-7.674829,39.439358,-1.5576025,4.234901,16.154238,3.1924465,5.549857,4.965372,-8.376004,-12.724941,high_gain
0.23233262,973.4745408391173,1098.0310100758659,0.01918212890625,2.9958519e-05,-232.37105,238.32011,-38.807972,3.0503793,45.52192,-1.7887487,3.0966372,13.426347,0.48458558,5.4742646,6.338386,-6.2972045,-8.180633,high_gain
0.22766002,1054.2968759883463,1088.1304593579155,0.024430687460592685,1.20353725e-05,-229.74977,245.30331,-48.53145,2.761448,41.25984,-6.107947,1.562221,12.424577,2.6849973,8.367832,7.5014396,-7.3072243,-10.837221,high_gain
0.21012673,2223.1975992343832,1685.6449408606263,0.07165405880752487,2.7256316e-05,-176.73564,188.72606,-124.215935,56.53219,31.903261,-23.496109,-10.699219,-26.916101,-30.932238,-15.4730425,2.787746,3.9677694,4.3498774,high_gain
0.2090324,934.773799765557,1053.79213627302,0.019765256485849057,8.057773e-06,-254.51456,238.11101,-33.43338,8.381464,47.326637,4.657836,8.248305,13.959548,3.937789,6.4350395,-0.23932686,-14.92156,-16.536285,high_gain
0.24226612,1008.6561026905482,1115.291493403175,0.018991218243453865,5.983045e-06,-236.10446,221.86732,-47.51041,-3.1540296,41.90822,-3.773329,0.86784077,12.249323,0.7802122,6.4913316,8.90992,-2.407084,-5.1202273,high_gain
0.25197956,1600.583389737332,1487.0534958902317,0.04661752152612827,4.3446234e-05,-162.84189,230.18665,-70.66665,48.029434,40.438343,-11.7994175,12.15873,0.004831201,-13.675638,-12.095327,-11.0169,-16.367887,-12.001865,high_gain
0.20922391,1597.4886007890143,1409.807885150011,0.050240310968137254,4.6054363e-05,-190.14578,223.23552,-65.80924,37.667305,36.740856,-16.221342,-0.8767841,-6.5304637,-15.363459,-7.1353974,1.2937416,-3.3072848,-2.0354183,high_gain
0.3028478,1284.4969203877374,1365.2411144866585,0.034360152387206425,2.0058436e-05,-178.69646,230.74036,-52.063732,45.783962,47.006954,-10.032448,10.507593,4.4309382,-10.104371,-6.91949,-6.305519,-14.079873,-13.588337,high_gain
0.25389743,1663.9234608400589,1518.5314172210267,0.046935253565192084,4.2075175e-05,-162.60648,224.08667,-74.89689,43.402084,41.033638,-12.969798,11.415002,1.6256136,-11.599875,-8.613348,-8.077796,-14.915816,-11.528268,high_gain
0.29529795,1031.0253120498814,1146.072545159201,0.015409205290262172,1.2260138e-05,-211.14426,237.13481,-52.302654,-2.6295688,43.858868,-7.757478,-0.16001788,12.204801,-0.32723105,7.351385,7.733306,-5.4136424,-6.413001,high_gain
0.23389156,807.5913511167121,1025.7244283931752,0.014542633094645081,0.0001489827,-259.9587,223.94035,-16.332664,2.3465183,43.562443,5.776164,1.0420923,10.697305,2.7119265,4.9060884,4.58949,-7.8826118,-11.975061,high_gain
0.25977117,850.41818371465,1030.4071180691446,0.014933319283249686,3.929282e-06,-230.72418,231.45067,-29.626759,-3.1779852,44.052464,1.5386049,1.458725,15.678619,4.193204,6.8603554,8.670645,-4.290675,-8.234832,high_gain
0.2515603,838.2139030819185,1013.1742573049669,0.015474569917929292,4.0073537e-06,-233.04309,231.79332,-24.255716,4.353793,47.470192,5.209251,5.094329,16.134892,5.772903,7.557486,6.019737,-6.35411,-8.730162,high_gain
0.31595114,807.2587193446755,1005.2665023794368,0.01514223951790201,3.5799112e-06,-230.1594,229.22581,-26.23039,4.6527753,47.27547,3.6342883,4.000212,15.883627,4.687889,5.700359,5.258834,-5.8545647,-7.4736443,high_gain
0.23324993,784.5294710597996,955.7855192924163,0.015720439588587643,4.5511697e-06,-247.91783,227.23776,-11.85879,9.478566,47.339577,8.978653,5.662751,13.180144,5.209371,7.8779163,7.388722,-2.1955655,-4.728869,high_gain
0.24401364,1336.1383416667848,1324.2185837916854,0.030553658020320198,0.016520483,-180.97356,245.91772,-73.3382,11.061453,48.679337,-10.728483,8.0041895,12.43183,-2.3103216,6.2798004,1.3032821,-11.395716,-9.917533,high_gain
0.32776433,1822.071500264242,2643.8686815783153,0.02345257040895062,0.00048163597,-87.15016,179.46533,-27.958673,39.15156,6.313318,21.528595,0.8642763,9.688102,-6.2600303,4.330862,-9.484021,0.45733657,-9.839694,high_gain
0.38577783,1243.7125465742567,2401.371015854625,0.01391088353978979,0.000170908,-149.57031,184.38162,0.662778,40.07579,12.9113,19.192799,5.004928,10.568981,-2.9157758,8.860217,-5.149023,4.282943,-5.289513,high_gain
0.427385,1203.460949612698,2310.8933645108145,0.013799479166666666,0.00023805498,-142.3946,186.26886,6.1270714,44.59093,17.816935,23.559626,9.072766,15.6930065,-0.6917769,10.39319,-3.4927702,3.8695436,-4.4140973,high_gain
0.33782253,1493.3583367858932,2696.0210386326717,0.015164538310412574,0.00030201158,-151.62701,169.45016,-3.947679,45.04101,20.455833,24.436714,9.043626,13.170041,-4.585399,7.0589213,-5.679006,2.3352132,-5.674379,high_gain
0.3095395,1919.3997340608419,2681.6081214692126,0.025684590242346938,0.000741992,-81.162025,179.8256,-26.57728,43.83617,5.496806,25.368752,-1.14558,11.679247,-9.398929,5.8522925,-10.771699,3.7882423,-9.746427,high_gain
0.29709685,1889.856124363449,2715.346406731566,0.02416015625,0.0005820299,-101.3219,175.10509,-21.335789,40.515514,6.108409,22.54704,-1.707194,8.85971,-9.146656,3.1698523,-10.415723,2.8781106,-7.0574055,high_gain
0.35167226,1228.1305696253933,2398.367164849312,0.01545578083664021,0.00018503262,-154.01846,184.50716,6.941334,40.967754,14.8417015,23.982004,6.296006,13.556335,-1.6054333,9.776852,-2.1459184,6.9420495,-2.659422,high_gain
0.06879286,1224.5948611331091,1228.7068437376188,0.03026069972826087,0.34534046,-378.84454,138.16202,-42.802963,23.395296,21.43722,-5.3907256,6.2927923,-4.211779,-8.014864,-9.532428,-10.783118,-6.578118,-1.0322508,high_gain
0.10816669,1550.7543537741512,1590.7893126797187,0.025892736403422503,0.0075390004,-293.76666,179.94286,-68.9279,37.938988,36.720917,-18.464262,-0.93956983,-11.482092,-16.20615,-10.581343,-7.866339,-0.71030253,5.4261737,high_gain
0.4237562,986.8391508809069,2296.957776314745,0.0,6.8537115e-06,-286.8392,93.154724,-48.914833,-7.167923,-27.918005,4.477837,-13.156578,-3.738198,-5.012655,22.228006,-0.38705832,-14.396376,-1.6571786,high_gain
0.18859097,3187.0277192342755,2460.115152179841,0.10536089244423286,0.00018586378,-81.59994,157.63724,-108.46026,84.93063,-10.571276,35.764183,-23.510359,-17.545084,-15.056532,18.074873,3.3332076,5.1299434,-5.2090163,high_gain
0.40926522,3148.2287054045933,3399.1954531168135,0.10054162576352531,0.007095357,-3.4885302,129.17728,-56.79189,18.998423,-18.637096,7.961757,-7.6749377,3.8140152,-10.084957,-0.45960006,-9.006664,-8.790646,-7.507258,high_gain
0.10903532,648.4280913479058,1043.857235719089,0.01420927501860119,0.19284384,-380.13022,82.329704,31.534296,27.221943,24.541412,11.352614,10.0655575,8.368588,-3.1936734,-11.735256,-12.32502,-10.444085,-8.294106,high_gain
0.18903726,2096.6623182931185,1685.8233013327608,0.07568185918072824,6.698387e-06,-160.94649,211.52931,-93.959595,52.41635,62.706657,-25.294746,8.723726,10.988987,-16.03613,-1.2930584,-2.2145145,-15.501339,1.0493381,high_gain
0.08577919,1043.2139729371306,1627.7625808670389,0.017650195224876625,0.023045283,-381.80615,153.52888,0.05828444,2.4436457,24.959337,19.607489,8.870726,5.2924247,7.056037,7.599191,-0.31102294,-7.68328,-6.420086,high_gain
0.41275898,1423.6296894714285,2719.599827137233,0.0,0.013641001,-281.68887,76.76742,-33.382656,27.111485,-37.105267,7.875924,-5.8436694,10.121469,-4.8195086,-10.29116,2.114288,2.2385106,-4.3347287,high_gain
0.029036036,1618.385144115625,1356.7774063288439,0.05605661343532482,2.6452857e-05,-378.74722,228.40901,-75.90147,-1.1947536,36.369926,-19.446756,-9.603322,6.3925567,-13.737409,-12.852315,-1.7405999,-13.21335,-9.715319,high_gain
0.35671833,268.51292012886177,1034.8292248861844,4.827325994318182e-05,7.449792e-07,-347.42032,181.91771,52.5018,47.096355,19.880335,9.749944,8.308586,4.6322455,0.22585067,-2.1390252,3.94442,4.0648236,-0.8490705,high_gain
0.20332961,1972.894020200276,1668.743438733097,0.04814616225208768,9.666209e-06,-171.62305,198.60564,-99.346985,33.86184,44.39855,-22.190405,15.247412,6.7533736,-10.402302,7.733246,-4.32291,-11.531056,3.8818026,high_gain
0.16418639,2929.8801995377785,2319.3145997702118,0.0901346409574468,0.00016551591,-121.84786,156.6894,-99.35701,72.63126,3.0637531,30.526789,-13.944793,-21.508532,-13.200497,10.90293,2.4589458,2.6939228,-1.5762773,high_gain
0.035892855,2063.9012954418663,2318.183049197763,0.05329200634057971,0.035652127,-464.91895,135.28934,-42.554375,-21.968138,24.448547,5.9114156,17.305914,37.429222,22.145498,5.81131,-4.483022,-4.3758864,13.355289,high_gain
0.14042853,693.6525663070871,911.7575834291345,0.016194311586414444,0.0085516265,-357.7688,194.81973,53.469482,0.35092464,22.211325,26.752357,4.0035853,-3.9012766,3.3323197,2.9014432,-3.1361008,-4.26189,-4.0950384,high_gain
0.04171911,3365.5235653701025,2404.4233313470268,0.11647630774456522,0.037794687,-464.27594,80.70456,-91.77316,8.593784,23.858028,-21.11509,8.847329,10.9774275,0.7197927,7.220478,2.1854029,5.204102,10.428128,high_gain
0.064808354,2866.436427285618,2365.19380420909,0.07180453342517401,0.03874939,-427.3623,79.665375,-44.442974,0.05621635,15.061184,-6.8054724,6.341199,9.684843,0.36434308,-0.00014472837,7.792399,12.99625,9.502995,high_gain
0.034047224,3393.251298684905,2701.989100482157,0.11337380621373308,0.016638156,-483.947,78.59381,-62.360798,31.17204,25.822672,-13.672517,12.101124,9.438549,8.499756,10.227656,3.7939732,4.1424823,-4.822297,high_gain
0.07948895,2208.721810780964,1845.8649736738087,0.0586900467662413,0.022941912,-425.9913,60.057426,-61.61718,-35.755978,-3.6497104,-21.617409,-9.128901,9.324901,0.9482564,-4.297014,-10.520234,-18.759138,-9.297064,high_gain
0.05223423,2474.033836647115,2085.96388611013,0.08462660178916828,0.019106006,-379.94458,152.79591,-72.8569,-11.803263,35.019394,-20.574076,-6.916948,20.723482,8.348777,15.220291,15.460663,-1.4489808,-0.036077444,high_gain
0.056679215,1385.7891868823667,1454.188117765799,0.04644623561878109,0.045961704,-378.79633,219.67458,-31.700006,-29.078646,29.586407,-4.729822,-16.141201,7.908738,3.959885,-2.8052769,1.7597097,0.7745267,-1.4412223,high_gain
0.74730206,2006.34406204401,2562.893204988554,0.032259825875642675,0.00121594,10.206272,181.50504,-41.243652,34.06641,0.82238096,6.67909,-5.7218995,0.6803474,-11.672214,7.3972917,-9.852474,-5.7919083,-5.219985,high_gain
0.24634334,1911.0020618639544,1851.5856273862871,0.054926401555793994,2.4516576e-05,-154.44579,186.90477,-78.159874,24.867867,12.131294,-8.511071,11.008382,-14.194981,-15.302552,10.851363,-3.6618505,-11.552204,6.4168234,high_gain
0.024763968,1897.4816606616591,2103.3496190164783,0.05364563544832827,0.0006221292,-406.7169,143.15352,-37.472836,9.679024,15.350808,1.8888891,19.197527,20.955757,13.204149,-0.80110645,-10.567868,-5.1856036,2.6883476,high_gain
0.035574358,1209.6738993289464,1588.0342883473268,0.024938418639438086,0.000518959,-389.85135,179.80298,-16.409811,13.92118,37.490585,10.96063,16.450266,16.952805,6.0752974,-5.1507993,-12.845358,-4.852228,1.0438175,high_gain
0.02154466,1484.7738995847822,1835.5960622851692,0.03938097442778566,0.00020236881,-465.0464,147.44514,-14.698854,12.5046425,36.457382,9.514886,2.1219983,2.0664072,-3.2764277,-14.06257,-18.508228,-8.186185,-2.1154351,high_gain
0.0123993065,1606.5456779120686,2447.7089496787,0.02850686829922027,0.0021227316,-570.91785,126.084595,8.872887,20.595793,36.6406,19.313295,11.49428,12.168171,5.2272744,-11.099148,-16.143675,-5.4546967,2.451948,high_gain
0.018792676,2296.61791120003,2184.1430788717466,0.07395132211538462,0.0018046045,-457.65375,155.79086,-74.91262,5.4614296,18.948479,2.3580995,27.152903,27.308477,6.255245,-13.975742,-11.47235,0.6959044,9.48201,high_gain
0.040646072,1988.6905814946015,1978.6322450007349,0.06243243646540747,0.001493648,-376.8586,148.30827,-45.935463,30.014822,28.093647,9.093748,13.13878,7.5883923,1.9308563,-11.735688,-18.563726,-11.157068,-1.3993417,high_gain
0.026746443,1142.318257809918,1730.410454218883,0.023406206837016573,0.0011685495,-477.84702,164.47435,11.724169,10.450863,35.482468,19.353039,13.801526,14.853423,2.3588352,-14.163554,-17.167253,-4.204511,3.2584636,high_gain
0.012996382,2546.0571421728946,2380.3276137271164,0.08459430417387544,0.0021073755,-574.3928,84.564285,-44.009052,11.665784,28.29579,-10.859492,-20.193806,-11.949338,-14.6445265,-26.960167,-23.90574,-6.9491687,7.442567,high_gain
0.036615893,1356.7755010091112,1865.1863546961767,0.027281273068405512,0.00025211214,-409.87585,152.48018,-19.64143,33.86155,38.30955,15.442089,22.11348,16.66136,12.998698,0.09805061,-11.279999,-6.9932156,1.2130045,high_gain
0.018505836,1894.6822898394646,2059.5057604887743,0.06260088455578512,0.0018406363,-466.23007,183.80505,-44.71766,17.188416,17.237017,19.03899,14.183158,10.972046,-3.284959,-22.69804,-26.33422,-10.099121,8.344758,high_gain
0.03493595,1591.9290158166732,1931.3865910675254,0.039448596351070155,0.00021046313,-426.41544,149.80023,-31.25638,25.941616,36.2759,17.481388,19.452541,10.803371,5.3979335,-6.3354406,-12.462789,-5.252391,0.76760775,high_gain
0.017071579,2358.979051688862,2391.8141911095945,0.07093484911271451,0.003572065,-563.5981,64.846985,-26.678953,-1.1210772,15.707892,-0.76559424,-13.32887,-20.86609,-22.109863,-23.262575,-15.52062,0.46379253,7.170474,high_gain
0.016614933,2381.8850899761346,2257.0147937856505,0.07383009288413098,0.00079614803,-506.2254,148.48308,-82.965965,19.145977,33.034767,7.532339,-2.1120362,-11.477659,-26.223463,-38.10255,-27.170227,-6.1151466,10.606472,high_gain
0.015455751,2714.2048320482245,2298.740767519216,0.09599388796201232,0.0013609754,-484.7799,131.42368,-84.502884,40.606705,22.44245,-6.2935414,-9.320725,-10.296522,-21.765594,-15.686257,-7.085361,2.0623765,10.846883,high_gain
0.017903034,2716.8779838725463,2533.985396529864,0.07930849210037175,0.015812611,-490.8199,110.441086,-61.922688,23.123312,19.06983,-0.07213539,1.9362788,-3.513056,-9.821209,-20.229286,-13.287822,-3.2163935,2.7425327,high_gain
0.033434365,1813.7986997941011,1943.044224297815,0.049933255522533714,0.0014327153,-435.24078,146.4981,-34.652744,28.373363,29.719452,8.117688,10.523477,5.957206,1.8992089,-12.311923,-18.664074,-15.47145,-10.929155,high_gain
0.0323921,1953.6476798342055,1866.9038026337398,0.06587037620079662,0.0024729366,-407.70227,164.72142,-47.54231,35.930084,28.68736,9.540336,14.28341,6.6800857,2.3127687,-11.783758,-14.502913,-8.397386,-0.21858697,high_gain
0.06425042,1823.6426700035065,2186.539135496015,0.021441018102537,0.0004665744,-406.10782,97.820526,-62.271275,30.791475,9.337808,-34.641796,-20.425905,-1.7085581,-31.005644,-22.276842,-3.3811715,-11.184523,-5.5819807,high_gain
0.056046385,1419.5321904621067,2025.5400316578257,0.01835012335526316,0.0012183421,-432.2714,111.37719,-37.885708,19.039614,17.53386,-22.039038,-16.63992,0.13515157,-21.193092,-21.588858,-4.4039226,-11.475869,-18.256546,high_gain
0.07876328,1963.2896276396882,2331.6613017270747,0.023056909852756893,0.0011236697,-357.30115,113.541435,-61.142315,22.895903,3.7836394,-31.466825,-30.26559,-4.195581,-31.482433,-26.138315,-6.391101,-11.003483,-8.311859,high_gain
0.063806854,1923.1513678900437,2343.7806943318087,0.02492952857334047,0.0020921722,-405.97452,105.96691,-63.05804,21.975677,5.193468,-27.330744,-26.957155,-3.8976216,-27.86298,-26.772404,-8.902112,-14.676484,-10.894381,high_gain
0.06622159,1195.0812785228786,1723.1965868076868,0.02723130808023572,0.0004376956,-391.04352,159.64146,0.6432386,33.228764,40.333202,9.494965,-0.646464,7.708749,5.660516,-5.4813576,-6.7857513,-8.882109,-6.3080134,high_gain
0.052290812,1613.9415244101592,1133.0255692632593,0.03874397485378128,9.5192845e-06,-302.71405,239.84001,-128.32858,-37.856636,-25.260023,-40.85041,-15.127503,-24.319561,-11.5653105,-12.9019375,-9.720157,-1.6541848,-7.299775,high_gain
0.45340735,1248.478041653459,1497.7967297265607,0.018872436689972714,5.344258e-05,-100.96486,238.35316,-37.486588,-2.2730005,3.2704759,0.42225403,0.12912312,2.6308737,-7.0020685,1.2484542,-3.054574,-0.06465207,-1.6678495,high_gain
0.029843764,2177.655088136557,1906.9167563757394,0.07116667078067404,0.0003553951,-389.51038,172.41235,-77.14433,24.23189,28.426643,6.772227,11.192749,3.7792358,1.9721912,-11.954421,-16.208351,-8.717295,0.10207495,high_gain
0.3034395,1422.129049271942,1709.817490642931,0.03295706954656863,0.001086185,-126.499985,218.88971,-53.5443,18.4473,16.789684,-1.1853511,10.677411,-3.7528923,-9.097974,13.800274,-5.262728,-16.94212,-1.2568231,high_gain
0.26075178,476.482619583339,739.0943251998902,0.011841087191189332,1.9266191e-07,-253.23631,230.3212,28.016527,18.450102,37.824562,7.465217,3.0176175,4.532577,-2.803655,2.9793663,5.1529016,1.5805848,0.65839,high_gain
0.010436886,2778.1820142949086,2408.901496531425,0.09682958539133739,0.002164317,-514.7098,132.46487,-73.42063,24.299862,13.01856,-15.186019,-16.102896,-6.817223,-6.145924,-0.02995219,5.5284867,11.741883,23.719376,high_gain
0.020252107,2125.506404653356,2066.9166801870633,0.07025233927292264,0.0014543101,-420.68335,146.41214,-53.4901,7.1808558,35.402836,-0.43218276,14.972198,25.876074,7.590275,-8.712828,-9.522096,-5.0673165,-2.1870196,high_gain
0.08797188,1978.0780190990895,1574.9079758608686,0.06348651291848617,3.9190254e-05,-259.2909,192.0056,-95.54546,6.633766,19.2992,-0.7513765,10.584882,15.096094,-6.150414,10.21251,3.366621,-10.503863,4.714633,high_gain
0.0626482,861.0509677379639,1903.3936686402947,0.009362364910822249,0.0013363563,-476.4948,172.62276,49.7925,24.496979,13.120459,11.394554,7.519042,7.222297,11.494192,9.24532,7.6622877,2.1192162,-1.6491371,high_gain
